"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56"
"655",2022-02-20,-27.8963301484996,-8.06790700522937,-15.9220938874089,-23.1960802856239,3.937791322225,1.69175312189388,1.52686593176069,10.4888124840401,0.47807697014,-26.7528674211149,-4.17216807136114,-4.74014042918571,-7.52678869965281,7.40700034245646,-21.1746352345945,-12.1346355287185,-17.5138983241371,-13.2723198970344,0.096901448055681,-4.73032118327853,-3.78352208519822,-39.130635057643,-3.51991514907628,-13.2045254097499,-18.966706300201,-6.3563272765837,-1.57964024940033,-10.5693086253199,-30.6567512813916,-3.48302644946923,-3.61311929148743,-35.2662411480297,3.04137599126662,-1.17755900463507,0.216575414628775,-30.8275463914322,-24.5184518866548,-25.8982279311596,-14.0360420533857,8.51653862767979,-2.74550544337961,-10.7288401282946,-38.1859196923891,-7.97406529392866,-9.76571337735694,-6.48988911856269,-0.670814259989393,0.383476968955238,-0.600905304489544,-28.0462465640316,-8.26155386752325,19.3930316868826,25.7343769001139,7.73866403029169,-0.582939729506384,-182.338558520452
"656",2022-02-21,-2.81592157953031,-10.5078734964696,-17.6091314067131,7.9626033405242,5.31485279469803,5.1068158471684,17.5536347029568,5.3550304728551,-20.7816436130544,0.594254309925849,-0.31001244262931,-3.52313814280042,10.8090204740936,-11.5737130184263,-6.59443272394241,-11.930716081269,-8.04382971796349,4.36208556341274,-0.791161382589125,0.0697042205178687,-28.0646651906906,1.63616822714492,-7.7808243565482,-13.4276017531233,-1.77359144227609,2.27934771571384,-6.42160689269117,-20.2251153614677,1.71251133520014,1.39229026571988,-28.9141554660801,7.25735914625056,2.70422893112179,3.99794465485644,-20.3426978432313,-18.2173461713209,-19.7663704682917,-8.63553878968734,12.5303361735588,1.23499671847474,-6.49034585973795,-27.0696803573398,-2.4674907406976,-4.37628838623426,-1.40455883582444,3.78541616858357,4.28003958527558,3.28826290104373,-17.7071882164767,-2.69772578458542,23.3824390446953,29.3101663960544,11.8585660170406,3.3889656716642,-171.316208399214,56.2936247348907
"657",2022-02-22,-9.88066428968722,-16.9586976377705,8.41940776845,5.70930173226387,5.50698956736482,17.9700216438849,6.26295639811588,-20.090208137984,1.148889712666,0.192695262634899,-3.08712399841291,11.1893051316228,-11.004508172086,-5.56775238052752,-11.2844901599457,-7.43572118296479,4.84598127709373,-0.362043281149241,0.50042399800669,-27.4048019607779,2.58736753657735,-7.15332260491952,-12.7836741204608,-1.25377059616159,2.69985214945401,-5.95797391496009,-19.5995449301957,2.66675088758009,1.97115585582491,-28.1760653254283,7.73548558429985,3.12733392378379,4.42062357661794,-19.7104355450407,-17.0650837711644,-19.0575254389001,-8.00831053971321,12.9854442270522,1.66897583380404,-6.01657748272496,-26.395683734834,-1.46482676378201,-3.75352230032266,-0.814206157751091,4.29059134394395,4.70497491139105,3.72297575725369,-17.0769565290903,-1.68889675685922,23.8432430618646,29.7250897696923,12.3255227927202,3.8222231054738,-170.084211457326,56.6222938821452,16.7815012614189
"658",2022-02-23,-14.6802810780501,10.0203888076303,7.09831825493443,6.91862268678206,19.4504474481177,7.98162010668089,-16.2649995209638,3.09034121509898,1.95324637512676,-1.5530087023915,12.5296286572066,-8.98270416352533,-3.61453209420269,-7.72565919832464,-5.30858647461405,6.53941654049637,1.1465866956708,2.01723444408942,-25.0631914169267,4.40590390984842,-3.71306066924583,-10.5327973271948,0.564089849290237,4.17702854717481,-4.32659709057479,-17.3816741554497,4.49991995116104,5.13082088071757,-25.5977829787649,9.40636734620442,4.61249296057548,5.90670145161179,-17.4708621747724,-14.8409935389444,-15.2051053922347,-5.81874194381417,14.5747939843519,3.19114730404548,-4.35218659398369,-24.0103887121752,0.479524237358699,-0.383306099896888,1.2452931489266,6.0536008569701,6.19431606426627,5.24898460817229,-14.8484747586275,0.276356106191143,26.3265486688674,31.171662617135,13.9540782242778,5.33962432296414,-165.762693796876,57.7568806862571,18.4033238136504,0.220363996224124
"659",2022-02-24,12.3465549177977,9.16942398469477,9.01138398718862,21.6256233578044,10.4448346427297,-13.335310219408,7.49029891292141,4.51080786414239,0.733372537083404,14.515866345803,-6.01298180435918,-0.815158417926019,-4.98441646842228,-0.507131155319193,8.9990432065792,3.3939448659139,4.26411062469481,-21.6247468445602,7.01222807016052,-1.04830439574111,-5.47205235093107,3.20397183118287,6.37652796026092,-1.91096487372567,-14.1258898410222,7.12718733667094,7.59167808015787,-19.8233921840931,11.8323812821503,6.82288496480724,8.10632899915994,-14.1841769179439,-11.6535092457514,-12.1885364689461,-0.933628729943428,16.8820238734251,5.45562259835407,-1.88957312143661,-20.5108587374478,3.26604857990763,2.26963595623447,5.82296671330188,8.61248174358985,8.4089839067579,7.50599480529066,-11.5799422366534,3.09277861895601,28.2914824384509,34.3751027097584,16.3173963608057,7.5950466806147,-159.373435529292,59.4193142980707,20.7275191152924,2.90568797853578,3.29279775844708
"660",2022-02-25,6.86393009471511,6.68149238622384,19.211319934221,7.72371072322881,-16.5925415025189,4.93742084772515,-0.0297020344752985,-1.81047703521712,12.3057079619476,-9.30755769377527,-3.90624519924814,-8.03048486840952,-3.30844033129629,4.65144056710734,0.894745056235465,1.76518970253478,-25.4374835128196,4.13557412030314,-4.00781887311179,-8.44073578273198,-1.4422552316972,3.93172916849805,-4.59624902939004,-17.7343862302912,4.22866401647926,4.86002405150728,-23.2288295511337,7.58054279103222,4.36713759945442,5.66233936366015,-17.8252485352546,-15.1686136056004,-15.5353701817386,-3.82974439491697,12.8551008961672,2.94094987350257,-4.62447527030578,-24.3859837524166,0.194376687944319,-0.672314535672167,3.09512545502856,4.164508867484,5.95073287809269,5.00058480483267,-15.1976876425106,-0.0106061850696593,26.1135361681157,32.4565068540092,12.2257914960219,5.09266603947424,-166.462676616818,57.5630289005689,18.167517879118,-0.0693489018869758,0.439398933340647,2.63256890577487
"661",2022-02-26,5.20202838844517,17.6868284018072,6.05257194704207,-18.6110451672417,3.35817734218049,-1.56895088039366,-4.40819038293312,10.9025301349545,-11.3876129974411,-5.80491433983759,-9.91824550805923,-5.04149438914566,3.16929531745201,-1.647009361518,0.178961742580921,-27.8443783985819,2.36831813873501,-5.84205410345535,-10.2774764521105,-3.0349561719201,1.45522112057304,-6.30048665370602,-20.0120740123496,2.44767091850116,3.16690122305407,-25.335955805066,6.11512703302581,1.8892892547719,4.11149214155405,-20.12323419488,-17.328829301361,-17.6099302170476,-5.62186841985186,11.4598050187225,0.413418562957101,-6.35965337717303,-26.8314207366584,-1.69364525167589,-2.49603047703661,1.40699302096663,2.61525085250049,3.4892647666203,3.41124613862941,-17.4804664674222,-1.91844213719664,24.7633309245708,31.2690798535334,10.7933239660972,2.59633362342254,-170.959185390972,56.4173509490027,16.59346748622,-1.9138400766926,-1.32673081208546,1.02858218952552,-0.390213514379138
"662",2022-02-27,16.5467485320135,4.7690060375153,-20.1582781579008,2.13827738338874,-2.73353968277884,-5.44116971736318,9.22060702452407,-12.9432371663622,-7.26285246782718,-11.3648977522396,-6.37972923111372,2.04803242134714,-2.66358826967514,-1.71499660933595,-29.6445213564721,1.01163940356071,-7.24734684642626,-11.6952859177354,-4.23973127677335,0.459107235215439,-8.32758963879423,-21.7156623225442,1.08078887005399,1.8700260272028,-26.9619347903001,5.00674431266566,0.88707255440764,2.27375156107088,-21.8420876840962,-18.9863560336571,-19.1986121224655,-7.00432388913072,10.4045574833923,-0.614498960210611,-8.40825129420042,-28.6606561152047,-3.14197798337307,-3.89231051033257,0.105168191609577,1.44366836849834,2.48282199866596,1.54162399555451,-19.1881169707097,-3.38164108764279,23.7298021334506,30.3536607124437,9.71015337693499,1.5702331199382,-176.229834833187,55.5386393968798,15.3865291414691,-3.32543403520216,-2.68788290630176,-0.18418545893077,-1.45841586288531,7.56725261635201
"663",2022-02-28,0.898326543629885,-24.8235877575767,-1.56750483324186,-6.20930648632928,-8.5156294341556,6.59074424926446,-20.45470597787,-11.6590028743624,-15.7265465063237,-10.4442425861766,-1.29847519171004,-5.68935611354076,-4.69423587127784,-38.302054486044,-3.0788688590951,-11.4839485177934,-16.0007317556566,-7.83555386367456,-2.50587552488737,-11.5351229266907,-29.876787832749,-3.04019032624313,-2.03942441582571,-31.8987014072132,1.69854681391299,-2.09621263843736,-0.65103195705008,-30.0447143538791,-23.9832633371206,-23.987376949071,-11.201039003303,7.25487413135864,-3.67443683664132,-11.6872065238361,-37.357106205472,-7.50796699977077,-8.10084003597495,-3.84617462254257,-2.05334820452325,-0.513343693225275,-1.46762540736118,-27.2764425822623,-7.79219687000211,20.6148318649026,27.575553386766,6.47693297189229,-1.48461911218829,-184.759885462685,51.4894175822763,11.7486128108407,-7.57962234187111,-6.8181249885917,-3.80437242730355,-4.63879224806322,4.68370640871598,63.4501967512734
"664",2022-03-01,-25.0582925338455,-1.75478192231336,-6.38269182105912,-8.66796179022836,6.45910014710756,-20.6521056673369,-12.0125217296716,-15.9457806766288,-10.6494533916129,-1.46527150162307,-5.83915619595462,-4.84322728479731,-38.530745002195,-3.4063127723289,-11.6967137131475,-16.2179052318817,-8.01462894214076,-2.6525521494681,-11.6953830766484,-30.0934569429223,-3.36859865489416,-2.23559463126619,-32.1474943067341,1.53392792363927,-2.24368297472366,-0.797033420566098,-30.2635683502196,-24.3797263911834,-24.2274724361358,-11.4123494889317,7.09826565619253,-3.82558478346134,-11.8507443839181,-37.5902698458957,-7.85287597372784,-8.31167491319725,-4.04495869847151,-2.22709414978676,-0.661235294687494,-1.6175836119945,-27.4943431826631,-8.1391473635681,20.4589032668128,27.4359100917167,6.31641297374621,-1.63530200921623,-185.184605192537,51.3792786726514,11.4636354627973,-7.79241484558693,-7.02556348572438,-3.98397379927409,-4.79555977578529,4.54024808364633,63.3666901969863,-27.5589302226989
"665",2022-03-02,2.77763999565324,-2.1880891341466,-4.98312537825939,9.66377857193304,-15.8352620021696,-7.44934898605671,-7.47888068454863,-5.68081222169547,2.5718432833842,-2.21375996099299,-1.21465315698505,-32.9479429574016,0.845541324452144,-3.50920327142211,-10.9573616109668,-3.67832037360725,0.898977539844762,-7.79069609720865,-24.8019033176826,0.920778659165644,5.2865961306628,-26.118524198625,5.52196727968939,1.32875155506277,2.76172261257437,-24.9164825213053,-19.1716855377158,-15.053032940145,-6.28960691384986,10.8938995166803,-0.162381032035447,-7.86293637450915,-31.891324227912,-3.29647482251279,-0.282961693873301,0.776013112182517,1.98567572154647,2.92464585437455,2.04051881561217,-22.1664212880597,-3.53036442473632,26.3767035712758,30.8238830220682,10.21010050552,2.01984139662507,-174.820001243979,54.1278269734352,15.2697957443835,0.256631559476515,-1.99088768354137,0.374310314393439,-0.991219565283983,8.04240651605164,65.4509023270986,-22.0281220452234,-14.074181637085
"666",2022-03-03,-2.73289014577417,-5.45928582734089,9.24723527938856,-16.4651395193961,-8.05822837821195,-8.07045032978236,-6.73394345535714,2.04779854703392,-2.6819919499837,-1.68601152429708,-33.677485709165,0.27872114560536,-4.08409379586078,-12.0672886537165,-4.24088430928128,0.440523836417588,-8.29762339980426,-25.4929260153357,0.349468708993464,4.7558468308423,-27.3848882283746,5.00487303875824,0.867834736349435,2.29997308907744,-25.614300722417,-19.8647445784073,-15.7034583617486,-7.3608830627128,10.4020218374171,-0.634771661320477,-8.38006151599084,-32.6345845053225,-3.90229478086528,-0.854833821945275,-0.227788729765915,1.44003480425652,2.46245476329268,1.56641364813174,-22.8608546858142,-4.14263143192432,25.9532444680682,30.1214610946472,9.70605422455592,1.54895187962323,-176.162559248807,53.7764573242805,14.764574482906,-0.321941133664807,-3.0303382789282,-0.189585142543197,-1.48109561050349,7.58900640204585,65.1845671068778,-22.7616722072764,-14.7414389169741,3.03011429533075
"667",2022-03-04,-4.93021069680057,9.70583212516173,-15.7726191452038,-7.42198608110116,-7.46191812478777,-6.16157623239974,2.96109870698653,-2.1618163651829,-1.16710228725025,-32.8754332942353,0.871334789703057,-3.49227902724867,-11.4601518817433,-3.26438848888777,0.949750191628358,-7.73959564411287,-24.7332639907845,0.947092306628025,5.30261766703111,-26.6877843780841,5.89890262108956,1.37971223857604,2.80823453059198,-24.8472094832201,-19.1393897571826,-15.0329236636938,-6.76749927492782,11.2491566885447,-0.110236745162505,-7.8108842033566,-31.8175831312108,-3.26792416505815,-0.264872760704634,0.331617827975836,2.37618255414437,2.97558290621151,2.08820688663129,-22.097563779326,-3.50119353294833,26.3903936185983,30.5152598817822,10.5675992149454,2.07165593373715,-174.685053304058,54.1745493920013,15.2941219371007,0.27573120988582,-2.44416001496489,0.770707386894311,-0.937398491706216,8.08794924277418,65.4862034188101,-21.9924390852017,-14.051708863128,3.58701764624185,-Inf
"668",2022-03-05,10.6471941127131,-14.3435692874239,-6.14138924581922,-6.24198568945118,-4.99985664113407,3.93946072241625,-0.454560953757036,-0.102652675052606,-31.2215868793068,2.06354787860115,-2.30638403908582,-10.2286045544448,-2.2126392016438,2.61343439712284,-6.59565516469589,-23.1679659463276,2.14882138171658,6.39777874758598,-25.274577049051,6.86696806593455,3.04454897484807,3.84948289515352,-23.2677291133615,-17.6814820964063,-13.6904369438458,-5.56525279561007,12.1712457225961,1.58823684852785,-6.64557888051387,-30.136509424782,-1.99346122320026,0.915806390355355,1.46438390077448,3.40039466856399,4.62990988514734,3.15583707346972,-20.5280801493174,-2.21310051301993,27.2648971761116,31.3122393045544,11.514942945455,3.74966384296287,-171.663801068305,54.9703784209591,16.3570641218791,1.47087996854446,-1.25847992541509,1.83185876106772,0.800676344204543,9.10759387378096,66.0889859042275,-20.4490392404428,-12.6730139695418,4.71288592510601,-Inf,-Inf
"669",2022-03-06,-17.6905009453365,-9.22732839409363,-9.21479807825216,-7.82230783762364,1.59649789313992,-2.56515396794659,-4.15084239631052,-35.0944123577391,-0.808008940719705,-5.19441712481145,-13.2188739901431,-4.73022656198923,0.545158029798792,-10.9282376531316,-26.8328900529083,-0.744281843215744,3.73236259960023,-28.7038808070479,4.55070090316985,0.963430850282765,-0.0781979410605334,-26.9653230235649,-21.1896976831822,-16.9558247224305,-8.48094034012935,9.96591706603062,-0.546420909299354,-11.0237227159603,-34.0713809706393,-5.0588619728353,-1.95431869945043,-1.28124225713159,0.951829565674651,2.53968337531623,-0.839641498099759,-24.2012511688101,-5.30991937388517,25.140279029081,29.3815691765347,9.25105354849774,1.61844590565113,-182.92698307157,53.0814008043431,13.8026498404148,-1.43112164431092,-4.12922205823818,-0.703008764898635,-1.41815665815673,5.32075446813132,64.6586140420322,-24.1565096683475,-16.0188606591377,1.98839339993902,-Inf,-Inf,NA
"670",2022-03-07,-5.62171158380538,-5.73026440733437,-4.50303985643498,4.35677679994286,-0.0625072680246854,-1.6354491943886,-27.8360897580432,2.54678535821086,-1.8097254964288,-9.70287681657666,-1.7648178423959,2.99693375944301,-8.22084624512784,-19.992369910885,2.63535082134833,6.85572912342453,-24.6723675561651,7.27844090167148,3.42974711701545,2.38985325334781,-20.0916416688385,-17.0919074670692,-13.1299139459096,-5.05382575959437,12.5625093266322,1.98266044691494,-8.25756056869313,-26.7855977118353,-1.47864497777602,1.40804101792952,1.94543901000159,3.834267420262,5.0154685448638,1.69830899612733,-17.4265357940164,-1.69334602157159,27.6289564016005,31.6501341700311,11.9155984789563,4.14213003349231,-175.734804589634,56.4850646896181,16.7855101145227,1.9677188233529,-0.756603433578593,2.27992964038701,1.20861100843728,7.75139467633397,67.2266009831537,-19.8275845876256,-12.1006696117608,5.18868789067436,-Inf,-Inf,NA,NA
"671",2022-03-08,-4.55848477366876,-3.39101788102479,5.27160542474357,0.760879832603557,-0.803907456873738,-26.5936842321563,4.3569389637714,-0.670709847696537,-8.52403450513381,-0.78109696686383,3.80442365461354,-7.32492294986242,-18.8132073142618,4.45209186816841,7.90753181012028,-23.3196656708661,8.18413139856025,4.24284797832864,3.20738181347607,-18.8985632059855,-14.8972063667021,-11.8406595135435,-3.90307725471297,13.4254073239134,2.8172744465504,-7.3404045228684,-25.5124159516328,0.431931879419361,2.54183056683687,3.02965784630666,4.79297076784288,5.83327658825854,2.54058390548008,-16.2347968808467,0.22978370819649,28.4686747259827,32.4129378552644,12.8025625069162,4.97653662814792,-173.345755881683,57.1142244097217,18.3661257887283,3.11525159931866,0.378201823627399,3.27367778395951,2.07788733430653,8.55950038165941,67.7041002937554,-17.5415607170528,-10.7769927169055,6.26621632699449,-Inf,-Inf,NA,NA,NA
"672",2022-03-09,-2.43798655493303,6.02933435992583,1.43404326990861,-0.129855532551244,-25.5494278986177,5.1690313417198,0.892525729349911,-7.516101124714,0.0320359682228255,4.46330794077982,-6.60005647484981,-17.8244516860268,5.27038123508395,9.34250900227535,-22.1657279112234,8.93127600481279,4.9050513892321,3.86759982522098,-17.900448292226,-13.9048198374585,-10.0919769478074,-2.92361876379181,14.1358654532365,3.49573758948769,-6.60106558186538,-24.4496881602672,1.29915373352224,4.0708422707657,3.95046429665752,5.58080670009807,6.49687232772487,3.21836292309539,-15.2422390912172,1.10598520202479,29.5947338323958,33.0593801737937,13.5300872881213,5.65240006197622,-171.426598776144,57.623301122468,19.0889317325709,4.64557730392685,1.33787443460275,4.08730506637815,2.78077332760739,9.20757008214803,68.0897825194667,-16.4923871681181,-9.02136316373338,7.17557211256402,-Inf,-Inf,NA,NA,NA,NA
