"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42"
"633",2022-01-29,-7.39638093083444,-34.770019826192,1.32651850514078,-1.44147209345184,-6.75267931128674,-11.8517881314232,-6.75303701064039,-5.63161621202714,-51.5501115307317,-9.17900185266535,4.59994456228307,-4.74729105099643,-1.03559850480387,0.441711113473807,0.567471178426225,-40.0785894186051,-19.1991553081864,-2.80254151031587,5.66365363499198,-0.517016035995386,7.34882650063373,0.867870479115856,-80.3960258712569,-0.220640569395013,-1.53484946789054,-10.1269028086528,11.1767137647458,9.53654864217818,1.39834287261852,-30.5018312229863,7.35979165039249,-9.74818598528294,9.49026503374534,11.5437910776339,13.0558347135278,7.78876309850498,-83.675610505124,-3.01486047293512,-0.295790491581212,0.298492332645247,24.3016912289961,22.7746034439437
"634",2022-01-30,-35.2085809577626,2.0032675895437,0.109450091438776,-6.68287222475992,-12.266381938498,-3.15947903674564,-2.8233093536856,-52.1286541958376,-8.11785553985142,5.40549543107511,-3.35563239072346,2.3079105549001,4.3189703136274,4.44396427542495,-42.8643262766288,-20.1470319564205,-1.90691904123292,6.80864846076673,2.38390007480112,19.4159665148946,4.15159736651911,-81.973715481063,0.188721598686003,-1.10691393935171,-7.4072997889843,19.1596167190799,21.7036959811392,4.80582804810475,-32.4328241433852,7.73820897854213,-8.0793752143119,9.84274285280958,20.0411856277079,22.2820462435318,9.39262139625559,-84.3954549073579,-2.01037207217304,0.78971841507478,2.35590943346768,25.0682876742454,29.3539913395616,-2.17836859875598
"635",2022-01-31,3.80637431960217,1.19189384595756,-7.04285291275396,-12.6110851365242,-3.54782387546467,-4.48201323546713,-39.4507878314941,-7.60779360925951,5.88351183206924,-2.07661368149709,0.358072906573002,5.53862098081983,4.53810026843735,-26.4316511440867,-18.8667101535421,-1.98681083702095,4.92403895019841,-1.40940871424839,8.82044420183683,3.53641080946789,-73.8370182192178,-1.25557076375581,-1.30059829655303,-7.2141414369379,8.98489613323294,8.53103174914481,3.44381132498801,-26.934177472151,7.93715461175307,-10.1992361628416,7.79153080053588,5.93164500391444,8.27767640756441,8.95701465337304,-77.8397615987443,-4.00655609100079,-1.10954783938181,1.55012724313816,17.1323575134642,19.6182532715943,-2.53888900042397,-110.61880545898
"636",2022-02-01,1.12384638285204,-7.64687339082559,-11.7353709083459,-4.69825774500532,-3.35406193322216,-39.7996986584411,-8.41592934087132,6.67401818999871,-4.25559839929314,-1.28073841974946,3.68969573850861,4.38420990855447,-25.2784773901993,-20.1213772730899,-2.24994976389029,5.12796333014717,-1.66483585131292,7.73624189861915,2.06083713524256,-68.7556879291801,-1.40032302217356,-1.64783745260945,-9.30220381633736,8.93906778284686,5.53224306397106,3.05585741573191,-25.8419819499776,7.24574718030994,-10.8251865252504,6.48266284977629,6.20233074574905,5.27973500266682,7.88453184433307,-73.5887483554939,-3.13740894318056,-2.162730779199,-1.06770065369114,19.7527880026026,17.4658700194593,-2.04404920350178,-105.099008873437,5.60553172774783
"637",2022-02-02,-7.79758584622777,-11.845462298033,-5.30949468437475,-3.56705780677515,-36.2673522923308,-8.4047500811735,5.95830922997815,-4.25289624142708,-1.6746537591531,3.38055516272847,4.44396427542495,-26.1620505809609,-19.8027908795928,-1.84766955415087,5.02627927123735,-2.40199188383597,7.54564411499732,1.42853916342939,-68.7950674602595,-0.883712017519848,-1.34168219741173,-9.96838149832429,7.82049578479574,3.52246429021183,3.35407008872234,-25.4713813257547,7.25712408639239,-10.6105849384555,7.51876848411314,2.35682424692338,3.63404542009378,8.06862610059227,-73.6862452939638,-3.40774403227614,-1.78223866803441,0.383183426717802,12.9422015551845,13.5935951696465,-1.75218388958501,-102.75942262121,4.6266592408851,3.65491310926681
"638",2022-02-03,-12.4486491171851,-2.66557932776872,-2.68097330590483,-33.4614771135012,-7.16896339871778,5.58399416698804,-1.77656156845252,-1.70765122633264,6.11525443323998,4.85658951951087,-25.3243873361788,-19.3535573036079,-1.24525487181055,7.8650593653477,-1.12471827889294,11.2245290746501,3.88885626524528,-67.2711485520824,-0.0331125102655297,-1.4841150958842,-5.97251906099894,10.1234294488491,16.868294415049,4.41205632692005,-26.5035764532072,8.21080125065848,-9.93354853203741,10.6619445287025,10.2428500118393,15.9262274373298,9.82414363060362,-76.1503201810758,-2.45933729313759,0.913780724278784,3.52126953700973,22.800070170862,25.5578297998701,-0.425806802091248,-106.509738294155,6.65034741560195,5.13639073109934,-0.666358968441706
"639",2022-02-04,6.75492728992201,-2.32748651905591,-35.6156193738737,-5.88925549592223,6.48956726442987,-1.08491638322603,7.7951128606401,18.0233411543198,5.97728495668571,-26.5326258997197,-19.3408843532164,-1.02896657769779,8.88446073513496,11.2227629031918,28.8938505210863,5.94209616948234,-73.3222251422286,4.3871338625787,-0.323772490550923,-5.1826132093569,26.9741452707524,33.4664472158511,6.17819804016889,-30.3183367589468,9.07608706537915,-8.18262329585093,11.7357056191704,22.5031638177641,28.7715464727844,12.0295133554423,-77.1878661040276,5.64717583772273,2.63570517469561,5.8211943789115,28.5316747125548,31.5497529240672,2.20446780645016,-107.349938595126,14.1563277729026,7.36583416354383,2.32417218849651,24.5761460705351
"640",2022-02-05,-3.47690589509817,-37.9478590761967,-6.57347035735432,6.60452018254273,-1.55850171780035,8.65173175979086,12.924343568744,5.87994402601145,-26.6234370613295,-19.7217483267846,-1.39696428285405,7.60981404387428,12.1259133118395,23.2835656553017,4.02810777848043,-75.0199533772308,1.2663783191897,-0.00900819500808994,-5.96702738690348,25.6488314065937,26.3826536826655,5.59849902151977,-27.2421697243438,8.64543711955968,-9.10550648552139,10.5601160233563,20.8127478523904,26.3441035286192,8.74688231741557,-79.5754785654978,0.191353804774173,1.03880858366855,4.71688743078083,26.422059535022,30.226256943742,-1.96794619705416,-110.778734886617,9.318537258037,5.15452336191481,0.600216314701209,24.1374281674907,33.5625922047507
"641",2022-02-06,-41.2626898415012,-4.64551062895124,6.6446589643056,-1.12868705151686,7.29365471884454,15.2669750330577,6.40448294942677,-27.7418511541232,-18.3042863306255,-1.4889546083986,8.71858270992478,11.212892185258,24.9497585474023,7.22626253500768,-75.6810712205789,1.37903093347933,0.523591129186778,-5.1499866469568,26.3204441097872,28.0283558805455,7.02466087472847,-28.6914156664721,7.99514745578596,-8.58932519834937,11.3059262910442,21.0928490518946,26.7742890828959,13.1527611489601,-76.9369817673085,-0.803810377675671,1.21223736853453,4.9242463028496,27.6706736857751,31.4627787150311,3.16562132057266,-104.434221109439,12.0564054558944,6.33907394361793,2.05603312884221,24.2262389051771,34.3000046167955,-2.69821583849961
"642",2022-02-07,0.533277944369101,8.50989041007841,-1.76587446260657,7.24030063095706,14.874685293896,6.69977260567149,-13.114070957653,-19.8282139760127,-1.4889546083986,9.95845478938401,9.48420495829149,24.6454080652361,7.38084684705032,-51.8177039989488,6.28790948079204,0.879374009370714,-5.69340660580689,21.0113389732914,28.566220264208,7.28200060963794,-22.9675750886007,8.60942360347477,-8.53025591303765,11.5800883445818,19.3616927664967,27.1604188305309,13.1695388902427,-70.6436511637606,4.79827412305277,2.00539691735399,5.16932075100758,24.8631061526398,31.3404426808854,3.33438045086677,-101.510469098646,13.5232285160973,7.19669180224455,1.41498447619719,23.5901089784017,34.1241519261481,-2.58628347648749,-88.8589550577027
"643",2022-02-08,8.67575162295924,-0.719717603057292,7.40349985038737,15.7738776643568,7.61486043087167,-13.2288390412213,-18.9448385710573,-1.4889546083986,8.88446073513496,10.0752310964934,24.6454080652361,7.70500101635197,-51.0421989595044,4.58589104845332,1.57798538658493,-4.7235920062289,22.8302033042477,29.5252027803985,8.15412281824972,-22.1781826486336,8.4261412458914,-9.07500029560262,11.9236463941761,18.5279727887674,27.6300049593428,14.692681789767,-71.1059042982745,4.13795808584556,3.36596784064501,5.68892534159048,26.4047190410252,31.1947913369511,3.99994567585728,-100.475941829692,12.1090932257554,7.04239075610986,2.26996352493958,24.5397584213136,34.0060773816894,-2.30661053105706,-88.0395108821935,16.1847882863766
"644",2022-02-09,-1.46180306845038,7.51129717513775,15.3084403686771,6.59601322522671,-13.9790699472273,-19.7317623163494,-2.56425307641567,7.69467035050438,9.66453486202359,24.6740972911262,7.74629596169483,-54.0447685651575,4.43102472853363,-2.44886828767004,-5.89110687324388,23.8663610459022,28.872422622771,7.2681591087048,-24.234791263135,8.77157455979586,-8.74907476381352,10.2289881448902,20.6022373111309,27.209527552424,13.5630052658904,-70.5566771687576,2.15706600918972,1.90190699791571,3.92050853566631,26.5222046795067,31.4627787150311,3.43717117655464,-102.962125732967,11.8699474372491,6.78605718795549,0.955958554758523,24.3924827208815,34.4961449757723,-2.58628347648749,-90.7608821934785,15.9800528875975,18.7504737648004
"645",2022-02-10,8.72685461527848,15.2165670032822,6.48393948955746,-11.1437832372412,-19.2521200923946,-1.87275120603067,7.93601734747885,11.2227629031918,23.0697471702439,7.74629596169483,-49.1368947678351,6.27670407883931,-1.82553385121836,-5.50117920536228,24.3175023253754,26.6593516394813,7.17199948781348,-10.4549722144688,8.57011018373304,-8.04685498523959,10.9645863350269,20.5382089991617,26.4990876680796,13.6848359309607,-71.1035726066038,5.44485038664126,2.65316312062916,3.91620793603986,26.8907710655405,31.0212725688609,3.66530502021999,-94.3728400186809,10.1215235319867,6.30095026101262,1.41498447619719,24.3924827208815,33.8151588982088,-2.30213135982885,-87.8808283634111,16.155957200222,16.0083941647337,-10.2302558532464
"646",2022-02-11,11.5986209877015,6.07779652723473,-14.5783676674628,-19.6267762501619,-2.4840664165054,7.95416169651392,2.13163697608798,19.0530289220898,7.37674285542205,-53.1380335703405,4.84944976731454,-2.80757225425135,-5.21586792899941,13.2376607461871,18.8605038766891,6.49525037649109,-22.8131898804841,9.87684365633999,-9.10550648552139,11.4046219761887,12.7132997139365,20.2791454958875,12.9559974994967,-70.7417623039388,2.58663566065224,0.363360855143506,4.08492114202082,23.9951284839605,30.1712073599586,2.63406647306801,-102.144478750454,10.6757957882666,6.03405321961881,-0.267056417751623,22.2660318285616,33.0366342721517,-2.99478889716048,-90.6841186778716,14.7723405210408,15.3421624141538,-12.4746017378711,31.4941475826972
"647",2022-02-12,5.68507543226646,-14.3269547668358,-19.7310118032129,-1.71952197065337,7.88503872111057,2.67856128742287,16.0389703803039,6.09621088927033,-51.4269463059485,2.44042704626334,-2.85619110654381,-5.20733702704836,13.0954498924668,16.6601903214552,5.70312237367483,-21.0275148654707,8.58009502120151,-10.339223708118,11.2025100477743,12.2049769933252,15.3022766190383,11.8826617645501,-75.5526564223888,1.45444357278942,-0.730623839797082,3.98790166235242,22.9227984018434,27.1983530809167,0.0617366326195931,-110.147025755453,9.15909874028876,4.76408822045944,-2.19531465348692,22.6852319903202,32.2384637822887,-8.22486252822942,-99.9022151653629,10.7029439130293,13.9239790684394,-13.5071204441226,31.289945474373,33.6632212248088
"648",2022-02-13,-17.5569737682639,-19.0652637646254,-2.83557357260284,7.77057050770604,3.58135607979434,13.7321053622085,5.11807751377721,-54.9815512371905,1.22408978921435,-5.05438663717275,-7.92173235987767,12.2915061050331,7.60276649786364,2.59609824160625,-23.2304803471288,6.75935440063936,-12.261888151853,9.85008910290438,11.891155069468,8.71348099074569,9.54396541676821,-73.4114014035646,-1.63285890395607,-3.40937948518025,0.711109267996995,21.8296091715541,17.4734704732567,-2.8703459857411,-111.957085776555,5.10190241125541,3.50370364194932,-4.17561448831282,20.631248819842,27.8350272076152,-11.0203460305743,-101.972730375261,5.80973251499026,13.2148873955822,-18.4778602461984,28.943899188174,32.046039474286,-5.03273250445672
"649",2022-02-14,-18.8012375318325,-1.5326381820644,7.29434100382602,1.11533974470268,13.7321053622085,5.13082708465083,-47.7357783520457,2.0916506980564,-2.38534826607214,-6.33137363319377,11.4866899942419,6.39812155882335,2.19386373345451,-10.9946966428988,6.92932197245107,-10.8077045865702,10.5601160233563,10.0301622626537,7.9075316508997,9.36572244413599,-71.7139298672642,-2.93965034181329,-1.4687760671326,1.75567713282438,19.7092256989154,18.3076522293395,-2.49925697956979,-101.246043277464,3.05843384512314,3.85897815330618,-2.2090435499828,20.2200991412996,29.0890030729671,-9.42435142726667,-98.8444930679266,4.25100388495315,13.2968344931096,-17.7539725641644,28.7513776808433,32.6804699161369,-2.27655869113397,-100.995834888228
"650",2022-02-15,1.62240792594761,7.67928098017995,1.26837373296491,14.2376729112946,5.52387297858886,-40.9606334467269,2.65531526599143,-2.38534826607214,-6.47321680452273,11.0911399506873,12.9262310819152,4.00704747508284,-8.74139156030347,10.4545688226037,-9.776465302165,10.5983165238492,6.66617602826077,9.78005221345761,10.5920259374238,-67.3669324416034,0.234440957824345,0.27523625125502,2.75979034918138,16.9621502010334,19.3750931361512,-1.40229507693361,-101.242583847923,6.7834925697657,5.36482714253359,-1.38462420573616,20.370022675082,27.7862465662584,-8.62010559833845,-97.7298911780652,8.19400688844635,13.8638741074271,-16.7154839488293,29.047270083606,32.9553533933999,0.653576846249115,-101.002395541164,-13.4232588763168
"651",2022-02-16,7.69632432517834,0.587196840504876,13.7321053622085,5.3671176258018,-44.7189250483018,4.89758554612648,-2.50727187222405,-5.83021699635518,10.4496094845787,7.40218129568881,3.77023675028981,-9.25890025121164,11.9369382902994,-9.14387570501224,10.9379312959733,9.23066831350515,8.31487896396523,10.4344756889628,-67.176713793378,0.245029698531872,-0.155330163715207,3.57032538473302,17.0109639444113,17.4658700194593,-1.50508383435546,-100.428428727103,9.23145215816915,4.95053647576689,-2.81234040825572,20.1266787664627,29.1242148824501,-8.2905956171685,-96.9090068546201,6.27819175562884,14.042957201983,-14.8478075468662,28.7399491094148,33.0301732561089,1.34616658600969,-100.774277425335,-10.3460706853947,-2.69461677120649
"652",2022-02-17,0.913068451941506,13.7321053622085,5.37930820308971,-42.7865803804768,-2.90398029017246,-2.38534826607214,-5.8660106749117,11.6649318628102,9.62548849999277,4.11938478692701,-6.73046765967166,12.0374877067322,-13.069608503896,8.52150792447107,7.60812177218593,8.81411728377734,9.53538318093684,-66.3502200889455,-5.58483693824948,-0.897634982827006,1.93582276614568,18.0023523416492,18.623515668084,-0.367278443117313,-98.6922059052462,4.39251420934265,4.451915180972,-4.24585088174774,19.0546245345564,28.6295645942151,-8.92779317406002,-93.7780768337077,3.9339843622474,13.9008909304993,-16.7708383618955,27.8784587422755,32.2977518006799,1.46054601956951,-98.5364086143179,-14.4652262973079,-3.89271667802803,3.27797073204919
"653",2022-02-18,10.877501110948,4.838750112928,-47.0814535791979,-0.91836846427594,-2.248202352545,-5.69996276193592,8.62544477418022,2.86980283834065,1.35272767654288,-12.4426174506106,11.6880935069513,-11.1610088326062,8.34654394479411,3.44509756238041,1.68913342503439,8.42477564340281,-71.1059042982745,-3.28521797601705,-0.80198743623195,2.786148587765,13.3878724730527,7.04183630589482,-2.80470824982964,-100.910175911992,8.86996935837548,3.99220088453891,-3.25214587460015,13.8116978602832,19.1759649627194,-9.22371458420655,-99.2039088116077,5.99581510561197,13.6032276648322,-17.2891624426744,26.0943511450382,26.0304310405761,-1.00134964737376,-101.105427886988,-11.5994683964105,-3.96650837004808,2.59209579337225,32.3162276036979
"654",2022-02-19,4.10954392146235,-44.0577869271312,-1.10281412537642,-2.373199449602,-6.2945192340243,8.10410299567405,2.27996597789803,1.34430549433367,-6.58479873463761,10.8781048638276,-12.8798887745892,7.48142109653445,1.03094861735966,-6.69349858237655,7.38764511218712,-62.7488938682196,-3.65480219657067,-1.50431992960922,1.19923756512337,6.24117492716233,-5.37421425720044,-3.23273919254642,-93.3662627782678,5.51857507198008,2.77038462019434,-4.68574181982133,3.71083145711607,4.7951454395504,-8.46560234218117,-89.6095141739602,5.28525023668832,11.1476478525189,-17.1971518223509,18.4281643038895,8.99252009263608,1.84167356274343,-96.6811522673376,-13.1498975809598,-6.73512080411022,0.969174038912521,25.7630423518503,16.573496073915
"655",2022-02-20,-49.5712761401408,-1.25411990145086,-2.38534826607214,-5.58094201017839,8.6332883022545,2.64125468887739,0.507517923695535,-13.9467295964543,11.4825630887499,-11.7178059191468,7.49914688708577,1.39751950287664,-8.77927181876876,7.0614106652822,-68.3989695060226,-4.52649333183907,-2.27451680747001,0.785596677479597,9.31048028112833,4.76650426985064,-2.957601187573,-98.5272127376195,6.07415232031698,1.98791991629811,-4.52111258549844,10.8958542953474,15.5728839862252,-8.39747848517267,-97.8272040314461,5.8298850293276,11.3273373660193,-18.0874004344678,25.0696595177511,25.1847282106293,1.33109814361731,-100.774277425335,-14.4318181818182,-5.70332956654482,-0.867384483511514,31.7990946030707,31.3476490732983,-16.5581438572579
"656",2022-02-21,0.854289624965783,-2.38534826607214,-4.92311656266338,8.58703916965644,2.44141612870595,0.723599447473132,4.66593925245502,12.0078636854366,-11.6120038310099,8.43184575718509,0.160950729237997,-7.75099514358701,6.89780782148949,-42.7601542328734,-5.15981172251487,-2.08497313519953,1.53577484517842,6.11821161368211,-4.38557333255017,-3.76230117068528,-78.3241658450521,4.3640989492245,2.1069630691805,-4.70173571713987,1.45862185355824,0.299711345355181,-9.72305042404072,-82.0572089690961,4.69066264568575,11.1449616061006,-17.6722906106686,16.0958197019266,6.75364120559973,1.71902632261513,-86.4304029083555,-14.4703472493172,-7.26011314090686,0.846783975675626,24.4813057350896,13.2320902772091,-8.59401524069141,-106.783448782854
