"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42"
"410",2021-06-20,8.31081674687388,-22.958262144033,7.63864913067114,8.49789944701722,4.41944652612064,-5.82689132256429,-14.7562740586735,3.97323192925028,-4.63822820526578,3.22033502021136,12.9503539449627,-12.5724419405875,8.89624456105624,22.700622067472,13.7345060368546,-0.786515065016001,19.9567451524282,16.1826304732724,13.9076782449726,10.6376534954407,-11.529128566516,30.8820648005517,40.0690923857751,25.3260010449181,32.2719720472423,17.4092999851166,18.4515146675771,6.5528859184928,27.7734174875221,18.8932202708677,24.6022925790115,22.335750838186,3.14985314381932,-0.0354560845426005,4.83458341727493,26.0585829615466,35.0624024960998,27.1757577355953,20.3085152702619,3.41598208241753,-5.95397588565497,10.9976848781547
"411",2021-06-21,-25.6980654564075,4.91316248772068,4.64134279070676,3.89111299557589,-5.3510054764958,-14.7163194405958,-4.00417148615402,-13.3091790679926,-4.25993855191739,6.55903614457831,-14.4862949760756,9.57220489644998,22.833220101484,5.12698667826449,-14.6263712269226,10.8532116104371,6.19121707780234,8.98739536226307,11.1426909827761,-11.3448269000585,19.6449955850032,28.3843753632193,15.7219982048843,22.964404660594,12.3754402999355,19.2915480392751,6.36221816935021,12.5711481413016,-0.0796125869067304,14.9998855152155,9.7520557614258,-3.48648374608758,8.471433327805,5.72509603778492,4.25111536010199,17.2273168943999,18.4387218218621,10.3181746667691,-3.80355844524859,4.02433794080072,12.1444820919698,5.72411831192438
"412",2021-06-22,14.1952484954841,10.733249311214,5.16416619007237,-6.56613717041423,-15.2186043712957,7.3663148354684,4.66192226514989,6.66590462731078,14.5635928929727,-12.841225358673,8.27386754810238,22.4474002675102,19.2092145943442,5.44691819379022,21.3205068480938,17.4597961598796,13.285958004278,7.32683890577507,-11.8225010025684,33.7439334076686,42.4039271452002,25.6234342974266,33.7575026228224,16.7240976066111,11.3696796647411,5.00307492426518,32.7403940106161,22.8538828383501,24.9246096492865,22.9261808128934,3.56971610021348,-1.17571835980902,4.73007614147645,28.6408250767715,35.4315220022594,27.8450111756522,20.7667877750092,3.26979165796138,-6.43328150967673,11.3075012359375,30.2491752073437,27.6622040107255
"413",2021-06-23,6.39663976656181,4.24316826736611,-6.09604707666075,-15.07032535323,1.21896646740371,-4.11877548830221,1.67447757006431,12.2940087197037,-15.0883257563218,9.40248495147746,21.7824833867646,12.5123762610266,0.39127873520735,17.4199067948371,15.0153063564725,13.2839164427734,10.0240607902736,-11.8225010025684,28.4966291338228,39.3633240684007,24.3739952710759,32.0599887132336,16.389203881018,18.0326888447115,6.2012148355637,24.6773135799861,16.1185548366354,24.0516758876387,20.9862655137933,3.42203851117032,2.59586547969838,5.10756576285254,19.5656372520617,32.4044377723385,26.6396890597287,19.4697256585037,2.1630800859108,-5.30771876099183,10.8327203887475,26.6045987918315,26.8580762113373,29.6318266761587
"414",2021-06-24,4.24316826736611,-5.79909857837661,-16.0060424778593,-0.427266952352773,-5.66656381913144,-1.30180568689188,7.97096557435969,-14.8556839135104,8.89461054361427,21.9739814441307,9.14179280872106,-5.91796861672972,15.0390008047551,11.1695762657444,10.4228252744081,10.6660182370821,-11.8225010025684,22.4664806674702,35.9318970057096,21.6384282020711,28.9729567875942,13.9470954969513,18.6593223232429,5.80868904980673,18.5054929093934,13.7019584991092,22.2355952699975,18.428348332451,0.792279537041501,8.09882645763787,5.4529617174707,16.0631651119223,27.9725240733767,25.4658994257231,16.6076903797533,0.241895720338629,3.88952015826918,11.9094932053585,19.435274778146,21.6515918274859,29.0022342427093,22.3969201013209
"415",2021-06-25,-5.68027778947658,-15.2791241574021,1.67031188894245,-3.7041601828003,0.1747841177143,8.63963245980029,-17.1166038563845,8.83721762622395,22.4051771724592,9.62540300849982,-0.194638596555078,17.1656827163052,14.1519351968222,10.2150115832402,10.6325633232016,-11.8692237518406,26.4187205532603,39.2274280269712,22.4735463247016,31.0063633148072,16.3572790349901,19.0426654771804,6.42448618731622,21.9720777105835,14.8453696633578,24.2178286448281,19.8605964355038,1.12587660756404,8.17995563209304,5.78688995989744,16.8494119010371,29.6051764484373,26.184866386671,17.36496053917,2.61033436682573,3.18452665039169,12.2320186174382,20.6391952162026,23.4380389491043,29.2030989126474,23.4551692833954,-20.7195597136637
"416",2021-06-26,-15.1073030692177,1.5292414420044,-3.95182710882163,0.620992798728083,9.77556920288156,-17.306080471584,10.4990195895348,21.8760880873018,9.14179280872106,-2.84150743413675,17.422010199075,14.6559762217105,10.1775603401698,11.9247416413374,-11.8156131279828,25.1062526452384,38.0113589891131,23.3658251503744,31.3176999611267,15.852300190649,19.5957031644373,6.46010486165086,23.1628242709131,15.7489249688542,23.9465421072211,20.2932768660667,1.29876713945435,8.69674261251903,6.02597281842272,20.6886584133238,30.8583453251923,26.5903052040958,18.7743543022733,2.62299534510567,-0.107090600740356,12.1406034590171,24.0622756640345,24.9735686770648,29.4680086954311,24.1265729281186,-19.3492435564108,-34.0533128198268
"417",2021-06-27,0.807842642272294,-2.03195428203476,3.1070422827928,12.258778303877,-17.2588572763049,14.7296494799156,23.6994614410168,10.9521495362448,-1.92497742578941,17.6962276884163,14.4210127178377,10.7247975091716,18.4785744680851,-2.32863733350477,29.1957334050905,40.0776015830264,25.2136165329261,31.9606103859264,16.1597860573459,26.312421871128,18.4405805354408,27.8942438886981,16.394968452357,24.9769334360022,20.9752367507794,0.999890848264115,17.0883467530249,18.2115147194801,21.8298424010661,32.3411611033407,27.3147446083247,19.0739465220684,1.87785707719436,12.4545322598993,23.4568115225544,25.8145209329321,26.7815060991729,30.5838985151661,24.8655751596875,-21.4326775441685,-12.04537359109,-1.07933147808989
"418",2021-06-28,-4.14348684445875,1.63067762617812,9.59709655743596,-18.6564566275433,12.1994092637896,23.6802827965436,9.53435381546229,-3.22040731381678,17.5670196252782,14.1931405016803,8.98864373703208,15.8634488348531,-8.13364109377408,24.6766457947961,39.5150618531109,25.0310628692379,30.354497521264,16.6920629070781,24.1559658793663,8.24143830784898,22.2885802061602,14.6584415062492,24.3599367704775,19.9282865713781,1.10977395617418,16.1017302818655,11.8610108116764,17.524228904726,31.6152893960586,26.641774192485,18.3199693387338,1.40255225265129,12.0666742506164,18.7862491408727,22.4985537489881,24.4028758638921,29.4974741616028,23.8656594403877,-20.7655741396606,-12.4379577912305,-6.18921897422479,25.389375283239
"419",2021-06-29,2.6476780314445,11.0027659275233,-17.8339306405109,14.1429282837526,23.5605295004352,9.65611201981715,-2.8428152599389,17.7654850405891,14.5795774583284,10.0511192197904,16.4165592705167,-7.74844563630186,26.4890744942089,38.2100145455137,24.2238915607236,30.7730234275448,15.7190585200252,24.8608099153225,8.24143830784898,22.0196521157384,12.212127757907,23.4888432457369,18.9897476619022,0.433504153029621,17.0901237138856,11.1763638570772,16.6621810842652,29.3222596360751,26.570673637988,16.8177319444292,2.00225641197069,12.4884442834671,20.3312161624444,20.193339417452,21.4010599594647,29.4081799344029,22.0367739994328,-22.1874833664299,-10.4400648851132,-2.53483338486788,21.2363201589031,21.9672904803805
"420",2021-06-30,9.41470160798836,-18.0607020636931,13.4471200831637,23.8164370183223,9.01160097194779,-1.81512574460779,17.0216327376492,13.4186428394507,8.86532972143477,15.857094224924,-7.08383461753929,24.8797960722642,37.6915645586912,23.215835867483,30.0682571701735,14.8993600147416,24.1615498565457,8.24143830784898,22.0340666015264,14.0362094602741,24.055313959681,18.9003588024234,0.43867777908907,16.4749211590523,13.0111827412653,17.1240029356664,28.3652924780784,26.7397877944735,17.36496053917,-0.112799705830736,12.1945073897745,21.8610163224129,18.4974788455958,23.2854573435553,29.3985660166281,23.2669888893299,-22.2084774909411,-12.3268671193016,-1.34990367005209,23.0374550433416,22.2074710349132,-0.691138015991764
"421",2021-07-01,-18.5279345361599,12.1738968047956,24.052992505467,8.61402895042878,-2.8105176488249,16.9384486353113,9.02562220774812,8.47833971090008,15.1151367781155,-9.61120754135532,22.1452050556548,36.1877504868036,21.9300507723016,28.2573777979899,13.4418343409144,22.6851578547395,7.31884559840143,15.2369785477241,10.6703572720331,21.382620022456,17.2545659078878,-1.73690470056133,12.7323506220194,6.47333843009431,9.23713231743825,25.7484601108182,25.4459272055155,14.9288168336937,-0.740520980452796,7.9341615093629,12.4153111547876,14.5333684633909,18.0128970127271,28.2997508326765,20.8365477934852,-22.6280017196552,-18.0827954112178,-14.9766033188244,16.9661848791353,17.3466129551172,-1.74000136035913,9.21975654668142
"422",2021-07-02,17.8006125231097,25.3247542515021,10.2466837482391,-3.12975224093109,16.6150336278985,12.3207683910208,16.8668260441569,19.9595744680851,-4.1369914069938,24.5116675152914,35.8202765704348,22.3838533363698,29.9382229646673,22.480907933313,27.7564416738715,13.8240450740932,20.1551336109131,12.4273550215006,23.4017924077083,18.5265969648844,9.92987139487607,19.237057178236,18.0497657384019,17.0163875852212,27.9654844598956,26.0261105873097,16.5721628266907,11.324235257412,16.5050511720471,23.6445353478109,19.7730038235758,20.8688252955172,29.6017189579043,22.32462710824,-7.32894548283415,-7.21661259573898,-1.77923660168028,19.2525447316742,19.092391746743,-0.622439879683775,11.5636055563612,3.10397013759538
"423",2021-07-03,22.7378824228785,9.67377348322256,-3.9524940806667,15.3757698459511,8.49875696056216,14.3506354128888,12.4906382978723,-12.0917862860887,22.1331725780359,35.6798963398972,20.6783594786127,25.8758425676193,17.1114020850904,18.0146483030547,6.80138084085978,15.4898871195383,10.1265924526785,19.6533061509707,12.7738294806188,1.49637472178773,7.86094231714866,5.43693533140139,7.66516342520168,24.8103717252138,21.964008246027,9.03645995314217,1.72062276970391,3.1061940384053,12.0792748363136,9.73644342533336,15.7984723743344,25.2139957455103,14.7414409065727,-20.8242676111122,-23.2274908859828,-15.8434618525478,7.95907377230959,13.3152184446262,-6.31512719357909,2.94776956952702,-11.2717574580905,-22.489783980486
"424",2021-07-04,8.28011572607713,-2.76178692219689,16.6372337680664,10.0530608126084,15.4470402909256,13.6669361702128,-11.8636713596052,22.5218212022971,36.0604078866244,21.6889995579193,24.8860817059827,15.4220642536695,17.5503191237451,6.51556892832317,15.4133913140436,10.2131224128923,20.8045566640321,16.1991441679901,1.02074880307087,5.34455271089406,4.88706843262547,9.4411369913282,25.9792501613858,23.9251745028098,14.5837007440906,1.26637639737365,2.0707484443096,12.1821832081319,13.9875145102412,17.7911741379961,27.7029291462205,19.9146377454424,-20.3918562040658,-24.7302585370748,-15.3875793830126,15.9617205503756,15.7713589655132,-2.71620641182604,8.23688528335019,-10.4214421979211,-22.1705354420479,-Inf
"425",2021-07-05,-7.15687768530755,15.9261355283132,9.3529651001006,15.6274859557838,13.5891914893617,-11.4736786250374,20.7183232035475,33.3346726111469,19.4266012029954,23.0364853729811,15.3690617093205,17.5920521024353,6.99819416335128,12.9583366343606,10.0396656351726,19.5158820077409,10.6657226045527,0.433504153029621,5.64861565396523,5.20124672627811,5.65461015508817,24.8103717252138,22.1833400365269,10.4491009565486,-0.123078915919405,1.03229324257003,10.7225551549644,6.80573746391534,15.8745452371061,25.7565676565559,18.540200743396,-22.1891569594857,-27.2623666343356,-17.0953877908068,8.50067334548248,14.2385932406399,-5.60158859716742,7.58498154964447,-11.16333318312,-27.8912522812739,-Inf,20.3085139134755
"426",2021-07-06,16.0585171487226,8.64795838799342,14.4664678148754,14.2310030395137,-11.663620695461,20.7457047774348,35.8202765704348,20.4513200463515,23.1884514766602,15.051461051617,16.4254175592403,5.64044997139903,13.1570980889253,11.1054987340755,20.1265523288749,12.266631374625,0.744087937514232,4.87113812368728,3.74555109588972,5.37497344380709,25.5080121308301,22.7966204366087,11.821372512431,-0.802902414360813,-2.40699963692931,9.50943834179399,6.92818194315041,16.500749021237,25.9167545956116,19.021118499815,-22.3674688312486,-32.9083748620355,-18.8008678945101,8.94196372612355,14.7645193675552,-4.17674088181502,8.11895761615976,-11.4778876629814,-31.8912147203479,-Inf,22.6255343936076,27.0129443685948
"427",2021-07-07,5.25604624779449,13.7544353077885,14.9063019250253,-11.6332987408965,18.7078238899667,31.0259968173019,16.2664496452191,20.7730534455406,16.8059490988469,18.3862636364137,7.39597842230413,12.8367003811586,3.60889965036369,18.0682770294336,9.45473795659079,0.75113985994225,8.32725425670453,5.32580312727611,4.5465554203604,23.1257396847598,20.0333786073621,5.72689702863791,-0.0445919933589119,2.96747204726107,11.7319402409174,6.49918157148458,15.5436383549228,23.4418858533981,11.546254571437,-24.0469987921469,-26.6427667592004,-17.0644551742,5.78385127903502,13.9745351437885,-9.09286718360313,-1.92621314481062,-13.2918118728595,-26.3176372851847,-Inf,14.5706571554517,23.1941828111228,16.3447484615652
"428",2021-07-08,14.3506354128888,14.9737386018237,-10.9718421135877,18.2295218268419,32.339565279988,16.9568658709214,21.1625181796487,16.0140659735265,18.4282123012704,7.39597842230413,12.9583366343606,8.17684764698789,17.7827095749986,7.96294335627316,1.14711964082984,8.58739717008072,6.37514399210691,4.06821561697281,25.1294154136855,19.5781603359948,4.15381491279101,0.879722099187417,3.72045038200878,12.2227340142042,5.9498273408583,15.8482665508516,22.8706681752307,9.56473189244977,-19.9500685814891,-23.3411652563631,-15.2912758630714,4.7213410342201,13.9908637390836,-10.3866442963164,-3.84365301810472,-10.6506676981313,-22.1655268582716,-Inf,13.9178077559084,23.1648318729873,15.6925129506658,11.9108591453193
"429",2021-07-09,14.2310030395137,-8.54480638949861,19.6288421751433,32.9898025952334,16.5304868246547,19.9795027118758,13.7894923350603,17.9366818840141,7.7105248982293,13.4809024568446,8.39325543543785,18.3910053968976,8.33035556731957,-3.97949498760823,6.9404350249585,6.04416877166338,4.801354848678,25.3097850207112,19.861260376214,3.75124858676443,-4.51065110020977,2.9573154386988,12.456904971483,6.3941796113292,15.8231098228785,22.7418416770486,9.51590230112199,-29.389031056155,-23.5229188267166,-14.3890857772598,5.31366328869005,13.5765728749569,-9.95104407563596,-4.15253176751957,-18.6735038755032,-21.8013004918272,-Inf,14.3004662314551,23.2264141161018,15.7360584779056,11.6450876498387,-20.7890427188733
"430",2021-07-10,-11.0465819305029,21.4326879488849,33.0119592725617,15.7430137848808,20.1172978200431,13.3555780774928,15.0946357473663,6.16491854496765,13.5642511949719,8.90049431338665,17.7781513845027,8.31939297688371,-3.7062277991187,2.7422870546219,3.96964930496368,5.10452517527088,25.2497724908996,19.5316445681056,5.2492142593182,-3.94663167835267,-2.32809931835982,10.3015687362088,6.87071375112646,15.0820367083349,22.7414245442526,10.9626121609284,-27.2178946506438,-31.3878139737115,-17.9649208350181,5.70853622084447,13.522252435238,-11.2230535528046,-2.83203190954725,-16.8712775265877,-30.6490196598306,-Inf,14.7189360756792,22.3299777059606,14.7461148002642,12.905269941286,-18.8427398935611,-23.2750454135799
"431",2021-07-11,20.1996040467582,33.7774892750154,16.1631858391273,20.4029253037196,13.8020652458947,15.6333601334868,6.58917472752131,12.9583366343606,8.96393119800667,16.1317117764986,6.29428710075877,-3.60901626582491,4.84696729934786,6.75221821024483,4.51339397802114,23.8603811393835,19.4775300160217,3.93060144378707,-3.67718823211514,-2.02770952949437,11.0349619572426,5.60687174474196,15.5436383549228,21.5890574546795,8.64392065763109,-28.5967920240752,-31.718514833272,-16.2913683609638,5.2191506526148,13.3152184446262,-11.9843955470911,-4.89304388820799,-17.4574145286307,-31.8912147203479,-Inf,13.6529257831359,22.7029362459603,14.0560789903696,11.0761990604634,-19.5383189535739,-24.3177810370384,-23.8280326278452
"432",2021-07-12,31.021512628194,16.0225307670324,20.2843104441112,13.3652735352275,17.3644343607337,7.65867763507223,5.66174593533507,2.03502391190774,17.228857628418,7.6070701723428,-7.43098923054676,8.34286241584375,10.031562036707,-4.02553257237769,17.9487659032223,19.3192247591795,3.82438924440835,-9.03402167826908,3.60046924599412,13.8153087432023,3.91591315238808,8.9916915291363,22.270998067682,9.03590357827663,-34.2843982230229,-23.5019147797585,-13.4296791380254,5.37275056004989,8.16821909453982,-10.4988550310615,-4.50224761284248,-21.7501790041859,-23.506435346599,-Inf,13.7380089421281,20.726025266578,16.3569516392588,11.67235976447,-19.9332447935079,-19.5491859397787,-24.2470783380437,2.57905668880921
