"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42"
"656",2022-02-21,2.16628524500411,-2.38534826607214,-5.51051128990396,9.00754455123946,2.64354622608596,0.986978904034157,1.32902523676204,12.3903954609884,-11.0394570371159,7.84010768180784,4.2427289521457,-4.94983578025433,7.17127652811477,-46.4937499289118,-4.83510030258883,-2.41946549174456,0.430435411819958,13.5868028224055,2.21415858036394,-3.22988127025592,-88.9593171086088,4.80110687987702,1.53650598793659,-3.90381438959298,12.2816139266406,13.7737196611832,-9.28175196485061,-83.0719807722097,4.48391743658386,11.1922433331817,-18.4636736664253,24.6750854234824,23.5973614512434,1.81682522964778,-94.7360089561941,-14.3514923917284,-5.902896919621,0.205095340524977,31.6802067141182,28.1643601485746,-8.88938727464222,-109.772081931266
"657",2022-02-22,-2.41445752704091,-5.22645632802597,8.23944722505203,2.40272837439177,0.883748389501991,3.33487697395689,11.7906959742177,-11.4725661065983,7.77293293900559,-1.89249099251884,-7.33822249670158,6.9408743991552,-43.6912783357408,-3.8476502671,-1.7208282242661,-0.32157221730725,5.23367958710413,-3.89941350058139,-3.79808424729768,-84.3317160500234,5.76186532344964,1.94889307583608,-5.07069936530119,0.504853558768255,-1.28163816494973,-9.71424013612679,-77.0103375997212,5.28973915314551,10.8761521959946,-19.1634081583394,10.2046964740095,-0.333929633156092,1.36360795251457,-87.2012856472174,-12.6546344615685,-7.67080937152582,-0.0959268004722535,17.6687051733071,4.04531725384718,-8.57621894554242,-103.4444756015,2.60618051194593
"658",2022-02-23,-5.62772467905677,7.96311880822666,2.53483239779435,0.911567370092156,-0.149204496434826,10.750535295449,-9.16423287179912,7.83662413740805,-0.380226098976686,-6.86197868418343,6.99714985007574,-43.2242234329326,-4.95155777204977,-0.483065483903991,1.85133987570585,5.71187909782921,-2.77396168827426,-3.71459040186876,-85.5396710082507,3.75211418988765,2.92326145586267,-3.91036722216168,0.933227526982495,-0.134857645308392,-9.68478145272786,-82.0572089690961,4.45681050243218,11.9362435757493,-15.8607530774801,13.0563431479462,5.63420176208156,1.7551030032461,-90.085607492386,-13.4605198985564,-6.40852537092193,1.72191133897235,22.4507622242221,8.08236694739627,-8.50955950684594,-106.170023207796,2.89372392611837,8.29265816013155
"659",2022-02-24,8.60861348570079,2.44141612870595,0.659814094421358,4.91867339947727,12.7556799403914,-11.2080687689925,10.5331576552665,0.528353566834542,-6.51063638660416,7.10209152265815,-43.6615521104653,-2.99843102095709,-0.109016423790877,3.51318031390282,6.00843567005337,-6.42643522129151,-3.78806577315263,-80.4981902859219,7.17904902043392,3.17803881355627,-0.67479930169597,1.09925202719726,-0.141559868295427,-9.89707915496307,-81.6520634859164,6.74718150457598,12.2913223975784,-13.7216992517499,13.0563431479462,2.61256241918249,1.60392453203054,-85.0342538310602,-10.8564670308232,-5.81523711704954,4.71445519507475,24.1195560282527,5.93260879759403,-8.59513041323338,-102.036155657279,4.12609659946529,8.44482970418657,11.3129385417858
"660",2022-02-25,1.9080660045294,0.801594577168491,1.39908819474401,10.8830054794758,-10.3468719331229,9.53306760445893,-0.726390159926766,-6.27008393453667,6.97673260507941,-51.5541388474998,-4.45866487354777,-1.33706013925703,1.62074240636981,5.44185145920508,-4.24698130098014,-3.8100119395018,-87.9752391330669,5.04056778457561,3.69389826552007,-1.47186591195129,1.18372994667427,0.221976925815776,-9.65156301806057,-81.9885659515142,6.3693898746368,12.62632938403,-14.6220613082307,13.5474918211559,5.63420176208156,1.6922242570483,-91.7764422401721,-11.9653482247366,-5.24145953142373,4.69748184567611,24.9076876926014,8.71866288441094,-8.72341862338147,-108.000626509433,4.05017211649735,9.00977789225495,11.3757575132371,24.4069897155674
"661",2022-02-26,0.660290019954884,3.55575291600059,10.7365545200168,-12.610880541071,10.3731326306211,-1.62217456274518,-6.99480298309144,6.79277785429978,-44.8398715484328,-2.44346071948898,-0.993703596420357,2.19535371407976,4.11206686049597,-5.37573706726362,-3.76230117068528,-88.1498624876758,5.23091166539593,3.68111858184764,-0.830998886730733,1.09925202719726,-1.65026829877383,-9.88020093712271,-82.9074287429324,7.18866813848717,12.2995027364655,-14.3406348056964,12.0386768447837,3.69247144621243,1.62992938492235,-89.5674082010168,-10.9924648849005,-5.68243685291682,4.43628600540182,24.7005304207914,8.08236694739627,-8.86896722631808,-103.273713887289,4.5830769263081,8.71560896356324,11.408721413312,25.0424851758614,22.5761939712991
"662",2022-02-27,3.62642487192717,10.9599915474395,-11.086989937687,10.5406840069766,-2.30660313965915,-7.15765657019341,6.86542312541718,-41.3312139583025,-2.34786506780231,-1.20744591648499,3.43191263365991,3.24744986044189,-4.31766688094781,-3.95978714383735,-76.8104924497951,6.96399249475435,3.15611986711075,-0.730996963616823,0.665649256761219,-0.630150612459907,-10.1206957312331,-80.6091946789559,7.44445986092521,12.118548270948,-13.7216992517499,10.9311450381679,3.79788589018104,1.34017064842583,-84.1219258224892,-9.27214202106907,-6.19003829314154,4.76862334427714,22.7335930895307,10.0380150296372,-8.8055882535159,-102.279728041013,5.13795573067076,8.07617245546948,11.5754399719408,20.8696430275842,24.7799178287903,1.61553514573714
"663",2022-02-28,9.94946490484861,-11.2559563927022,9.24371540153181,-4.27561372464943,-7.43366925862504,6.86459668789269,-49.3803614690795,-4.63722963128992,-1.82652330061354,1.66515121727449,3.89831999429735,-4.66893565366078,-3.83193055012643,-88.1848373203259,4.27369485381007,3.15013818315208,-3.62954629469369,0.0274251345179861,-1.65155365660696,-9.93074800908347,-83.419298466424,4.61116461536786,12.3500755496935,-15.5141805454984,10.0473137041076,-0.699074054824938,1.34470690083011,-87.2712197999302,-13.7288090128755,-5.68323748610331,2.65588189311726,16.7817502522567,3.28541822831695,-8.86896722631808,-102.414713877184,2.24388876170635,8.62454676943196,11.1834618440903,13.1521664021985,11.3632153071297,1.60005239282979,-90.4066689301589
"664",2022-03-01,-16.0051080131957,7.84010768180784,-1.92252926231448,-5.9590713864638,7.11468056776962,-50.9859302312356,-7.25025215734619,-5.18963623441237,0.594329215679859,4.3244866480724,-4.27576784978132,-3.63025807510668,-91.6231319080484,1.69259867418287,-1.55469593453912,-4.43053392052413,1.81436762518234,1.88199470747352,-9.62237229253076,-85.0475369839672,4.2705578770962,8.81638392383378,-17.7895244991552,13.8148212771113,8.57398414209745,1.85255570289641,-92.4698149775493,-14.4084487579659,-9.45534068085846,1.721557552037,24.9076876926014,16.3868644302085,-8.57050678396631,-109.266927122806,1.02507503187149,6.39958259858797,9.12474984010397,23.1335604180586,26.7073979398142,-4.63531008047002,-96.5790183575418,1.03218661038682
"665",2022-03-02,8.13536374206921,-0.742357240222956,-6.14017629059876,6.90208834405229,-44.6739896950602,-7.04866076431693,-0.666701513590678,2.90538783217013,4.58454476653274,-3.6085703750355,-3.50191138315173,-85.625032432152,0.935888240617255,4.92289984535159,-3.84868512428657,0.691726403391815,-1.65155365660696,-9.56678406766301,-80.5984238246456,2.87273309718913,12.9591728445597,-14.312189234854,11.255129043984,5.63420176208156,1.75752271213997,-89.5196077251187,-15.4545251333073,-5.02706140170284,3.94411783733079,19.691978692265,8.56981180408139,-8.4854717799393,-106.372510382878,1.44267018950667,9.38509242931585,11.4175696180689,17.8689033120168,21.7289320273679,1.57953746535132,-94.1723409005288,3.61941097192213,33.9927204815237
"666",2022-03-03,-1.37468081838484,-6.12581758975941,7.19886947584788,-42.3274263811008,-6.87295005416715,-3.0127670417793,1.10036643839358,4.61379737101932,-2.803819642727,-3.24792830157931,-87.6739401172747,0.575840589568698,3.3772962788507,-7.26646452602721,1.38879661590852,0.966064454662019,-9.40012469945971,-83.4976715591356,4.34871943455976,11.9403132153848,-16.0523292300265,14.9907669938204,7.25055194980685,1.85121765814846,-91.8639477073828,-15.0903482247366,-5.28152550359828,1.00265239119534,24.9076876926014,12.9237688946561,-8.81996158850135,-108.861319105506,2.52914113972836,8.62013169278728,8.81781982485525,22.6581291161592,24.8666784777235,-4.63531008047002,-96.7387282739632,1.3653895629875,34.2494586617019,36.0881356086391
"667",2022-03-04,-6.12581758975941,6.94917409224314,-46.0051107648328,-8.52297993948224,-2.41946549174456,2.31521244962155,4.34547724022246,-3.66137925258307,-3.57378064934672,-87.8949587463027,0.543929937339825,2.95067924418192,-7.62603696794739,0.00682017681109433,-1.65155365660696,-9.92347248375051,-83.6661325613818,2.4168836309621,12.4401161292279,-13.4037955587738,9.36337089543197,0.647699065739185,1.32958605948253,-88.5621215586667,-12.2261266094421,-5.04893012531053,-0.0329257707838155,14.925107038643,-1.70747429444903,-8.98662309233216,-102.104595918257,0.135172883093091,8.93790493550752,12.3994436931572,7.48180165481531,2.63588620890385,1.29411129222211,-89.9763728622789,3.62024066749357,33.7172510807493,35.779371496818,15.3357550662581
"668",2022-03-05,7.4210911094394,-50.6420113968539,-8.32253726325227,-2.34846488410132,2.83890772961106,5.92879578610829,-2.01777771976598,-3.65560442104044,-91.4632089668414,1.72234290259005,4.48086139027953,-6.91519708712347,2.52184729971815,7.17298922817671,-9.65278915990516,-85.2157962848217,2.60942754072672,12.2668445495571,-12.545076031861,17.0357688113413,14.737995351564,1.58724201467993,-96.6682235677914,-12.6642565678242,-4.83694914530501,1.5307349873041,25.6017912496478,21.1707985220927,-9.70183074158976,-110.730205586039,0.219246383873354,9.71637177785262,11.6306767774716,25.6174164240718,28.669079496849,-5.40588023685738,-102.282507081165,3.94633194376756,33.7896463449185,37.3338323722935,33.0397819896972,33.5163207915477
"669",2022-03-06,-41.6302505715488,-7.25025215734619,-3.70558922881579,3.51318031390282,5.74129095175044,-1.92824736526668,-4.01431795448345,-79.9374708110632,1.26534906996196,3.91108341427017,-5.08503368654525,0.69573827210421,0.830183769445627,-9.98129508104423,-80.5822796452637,3.97539461656493,12.4388653901548,-13.2431812696114,12.346322549376,8.99252009263608,1.03461081986024,-86.4304029083555,-11.8340323839251,-5.06686430868757,2.02206417492844,21.7660421609534,10.3071805467193,-9.06807818598601,-106.37549135518,1.31621339505304,9.39335459967111,11.0002832175767,18.4478251964621,22.5761939712991,0.387592191229354,-94.0835841003626,3.26640339519795,34.1437447118933,36.944001504048,30.6956097260562,27.8585531399198,-194.301497583183
"670",2022-03-07,-3.00820912249244,-2.27974021618161,3.69173711458436,2.55637809152443,-2.58484771355508,-3.72413255563206,-60.3099216439209,1.96432131165061,5.26772204135908,-7.75490340626209,-0.696901714030799,1.83594567011038,-10.7931761452853,-66.1580060123151,4.16068144472376,12.2743379294836,-14.9889874487087,9.56853265479219,2.44789999210013,1.20068930825519,-80.3660723959023,-15.1857361165301,-5.06686430868757,-0.653676958160154,16.9224685701819,8.08236694739627,-9.09395948206432,-92.6058308323481,1.44267018950667,8.67059796714946,10.4970234020245,16.5290736056759,20.4666042367948,1.50969995029397,-87.0778625812183,1.84589834067858,34.1660210117317,35.8559492851657,29.1069497576456,27.4798900357059,-177.303694121838,-33.6485498572432
"671",2022-03-08,-2.41291354405559,4.52540835217406,1.60970845220166,-3.50201717947296,-3.74197291902121,-54.391131752374,2.13751533622556,5.05561715555296,-6.72831315132129,-0.340370953428618,1.35818778186059,-11.9892587472084,-59.7523671675316,6.32124454528637,12.671218598869,-13.3202510258267,8.88493881012965,1.00188764755041,1.04524687206307,-75.3036559088009,-14.0736970022109,-4.2420291247478,-0.374104413643654,15.6009844828056,0.747219475117529,-9.68681721495984,-91.1772903803855,4.02902072468852,8.92398605139585,12.0941642174286,7.98466283287202,4.22858444483814,1.21274101074874,-85.1853834991419,3.84402838813858,34.3322554750575,35.8562092012908,18.4479739496164,9.45686829498409,-178.226250772017,-31.8563851751402,20.2325841492539
"672",2022-03-09,3.9694944133163,1.60970845220166,-3.54776674465629,-3.91620382890731,-53.3742410876446,2.13751533622556,5.08596673322246,-7.01509217057594,-0.70873672673237,1.92006228476813,-12.3375487172429,-50.996824413291,5.59280732754399,12.8324565526094,-12.0440904336632,8.44625954198474,1.10577063003355,1.07751152870582,-67.570782824331,-13.1711373390558,-4.90190527823149,0.119478902168804,14.9456761842428,1.0362743801167,-9.53540672820769,-86.976851992199,1.52689070864952,9.07469140694656,13.0062889306942,7.92110843991601,4.62316823163169,0.996818367045344,-78.8028606820553,4.49314141568375,33.6678596828003,36.8228632620254,17.9121519551373,7.70151648244394,-176.209424181922,-27.0169792535298,17.7105304788019,11.4695339106743
"673",2022-03-10,2.16029441428814,-3.40195042963187,-3.54587063689547,-55.3600941829692,1.17426678969898,4.24345245290726,-6.21455683264564,-0.287731224053239,1.41525504647223,-10.9583174331096,-58.4498763973873,4.58081681956189,12.7908726368612,-17.8624185372918,8.55301708469647,1.2146057422183,1.15631394309996,-77.0925473390233,-14.5488197424893,-5.03026393444873,-0.383060277207233,17.9676293326788,6.50307920690212,-9.40169134502199,-89.6386371062001,1.84246912439364,8.90553486160371,8.66046526458337,13.9879318984442,11.3632153071297,1.37944275523592,-81.6344351579251,1.8924170705332,33.7420834995654,36.3799142016871,25.4810997964078,18.4249499114809,-175.736215392018,-30.088364099293,18.4091447745927,10.6990318186241,7.01220847528312
"674",2022-03-11,-2.80381964272702,-3.64344348931055,-58.8048103367755,1.88492915708474,4.27138087278396,-5.54087578607281,-0.349235845993435,1.92908602139254,-13.3022752438208,-63.9061410812485,5.19551271587607,12.7070589060202,-17.7162281760399,7.94421907185266,1.18617928771102,1.16596657919783,-80.5413441513886,-14.4169430355053,-5.06248942020432,0.491607163073532,15.5599416400774,1.12176357822109,-9.39074406790163,-90.1117106739018,1.56778281607374,8.80683957123893,9.5331161373374,7.75319971723777,4.58650755485814,0.623536247329976,-86.5678908128573,2.17811820861057,33.6821074562545,36.0325265536811,16.7792853985988,9.45686829498409,-176.258916603395,-31.6040502131311,18.6069020418994,10.6250851415783,7.71985633951406,14.4085934479007
"675",2022-03-12,-3.70670749637741,-56.5726350474807,1.56292836107385,4.27138087278396,-6.82192606268068,-0.17729250213831,2.73112045429267,-11.425702685626,-61.0820593873441,3.93306617479025,12.9560223086369,-17.7221659023252,8.67174603174603,3.58802715884096,0.910843552065276,-78.9431129194705,-15.2627475126805,-4.95759503515922,0.168402581229467,15.2362690556056,1.89947066617114,-9.70426243727156,-94.8147923592796,1.44267018950667,9.01161062788532,8.66079974891792,7.56551180562184,6.45661208271113,0.794434269388704,-89.5203411981935,1.48960335671123,33.7878274289635,36.3448677611735,15.8714638533267,6.18117064799225,-178.683446388938,-32.9777774921391,18.0274113033637,10.6412133891213,7.01220847528312,7.65875406795903,4.73155557872604
"676",2022-03-13,-56.5227543977998,2.43956448202092,4.30326929249393,-6.3815329781983,-0.35817161490554,3.03443080158062,-9.91717286723261,-55.4897894721555,5.2147130358134,12.6009813879919,-17.8624185372918,8.3825517993457,3.74502621501718,1.83768749936839,-79.0111169963044,-13.3575318637014,-5.03186520082168,0.217764282210115,15.5802176225149,2.13593513893351,-8.6629390991884,-89.9002321621649,2.46221103015767,8.94061936557627,8.78942304265706,7.77014531831631,6.4168155703475,1.7144853859829,-85.0934504457994,3.452509689659,33.7170643708333,36.5409582327783,16.315384071989,7.45267092452969,-174.483667605065,-28.6334708147824,18.7367575916337,10.6449352924005,7.16785653756139,10.3275150403324,10.0382921043714,8.31181506178463
"677",2022-03-14,6.25048038093439,4.29263981925727,-4.34046808592474,-1.03433999143063,1.92908602139254,-9.56761296457327,-37.3399317926574,6.56353041036858,13.7002831218447,-17.7311790972725,6.46039016115352,3.64336766301749,1.36894048189821,-49.5145718722539,-13.5183378852907,-5.00856105628681,0.652052907656878,14.4033993291336,3.13953384607955,-8.97043553683168,-79.4573683067067,1.8784606197314,9.02676784688237,8.41306251981116,6.54471799338234,6.92688112171294,1.81709920604712,-74.5333582162441,2.02433866639337,33.6816978990196,36.4801541042706,15.885517421262,6.53106165971257,-173.975352211693,-25.078721117247,18.5764538582441,10.6449352924005,7.26873689602706,8.65137603678626,7.64719043522839,8.60137302278235,3.82229580044116
"678",2022-03-15,3.84349246974769,-5.47623244891462,-0.48583730107147,1.92908602139254,-10.0392615623299,-39.5427832855704,5.24470715941367,13.1425198223192,-17.8624185372918,6.29941112322792,3.28824617169277,2.04096550314786,-53.0224446557764,-16.946705520874,-5.21904180220244,1.28252818165644,14.8541172379939,2.6068956177206,-8.74047456787065,-81.9108664019159,1.1747607276149,8.81288264547958,8.41306251981116,6.54948040946836,6.36282301131331,1.89392802926834,-74.9182584753054,1.55701786494927,33.607784863921,36.6310949789836,16.2745750646641,6.53106165971257,-173.812588072451,-25.2180315462887,18.0747647495084,10.5015763355065,7.11782578309629,9.14801050949782,8.22665849907463,8.67885994938793,3.16117490201349,-16.4765645539792
